,x_reach_Hh_over,t_reach_Hh_over,x_reach_Signal_over,t_reach_Signal_over,x_reach_Hh_SS,x_reach_Signal_SS,x_reach_Hh_over_up,t_reach_Hh_over_up,x_reach_Signal_over_up,t_reach_Signal_over_up,x_reach_Hh_SS_up,x_reach_Signal_SS_up,x_reach_Hh_over_down,t_reach_Hh_over_down,x_reach_Signal_over_down,t_reach_Signal_over_down,x_reach_Hh_SS_down,x_reach_Signal_SS_down
126,41.76513696073796,4869,41.82941610796008,6470,35.70901395626774,36.53623471561876,37.30577610316972,4897,26.934528758960667,6202,32.507940282266986,22.6029764884954,45.83128806501952,5083,57.61173301671861,6864,40.88211768328453,51.637125838232045
127,22.840193919282015,4145,23.574034721520107,5530,13.504175976152041,13.225739259155802,21.443787757304378,4295,15.817946706021004,5296,15.076500007624887,7.836067470448469,24.01268319762957,4161,31.41823748889051,5850,15.540572520250066,19.53690748257742
128,34.22395132829334,9939,44.35838595587544,57600,34.25839982805846,44.36759857464498,31.074685146752913,57600,32.78988156405616,57600,31.234777184028047,32.82057934464149,36.56282861757355,10205,56.182110089510545,57600,36.46904363968039,56.02931112133302
129,39.94957739923164,4915,33.08694805687476,7765,26.451491331598973,14.093899853958405,36.51110083024603,5354,20.264390851388626,7953,29.159450120831593,6.897410132448542,43.594088774842895,4820,47.82307671116702,7969,25.725299841180018,24.562911323823784
130,29.25681737466752,4253,30.146306488634735,5955,17.927911145785117,17.166466475947402,26.219541133749715,4362,19.959151429521043,5817,18.392917604659615,9.793620134383943,31.988561338810754,4258,40.948798989976694,6261,21.22454127497025,26.202182999166325
131,12.775289418628986,2355,9.793104402942944,14389,12.252593945906767,9.874907211149392,12.369703441676023,1514,5.892771073059208,15490,12.021271574052207,6.039474815810394,13.217505124488412,2843,13.898138971977403,13735,12.559261380165026,13.898270559048967
132,19.82989404186769,4594,25.8394012861897,8368,10.67439796604971,14.17311892643417,15.60972347164568,4578,17.272774411952113,8473,8.326429743934312,8.883388491115966,24.49568189579594,4808,35.76635741235033,8595,14.669652641252327,21.377700509516643
133,,57600,,57600,24.82587347203979,33.721048419834545,,57600,,57600,23.77360089098734,25.59327227563263,,57600,,57600,26.017792902345903,42.028523485035194
134,,57600,,57600,8.703942364338516,9.29113998740688,,57600,,57600,7.804181155160691,5.927821667738783,,57600,,57600,9.978329375502497,12.836078369150357
135,11.423205395753058,1340,14.65124540204205,12520,6.4947783041402545,8.553456668318049,11.055705865867282,896,10.820465079762712,13129,6.1807775807464225,6.014907650976596,12.221550788583954,2491,18.70366238605446,12279,7.837290979925228,11.733376423286217
136,17.75938614612656,1833,14.338529098660288,12715,17.31824343980307,13.883517909445544,17.188349168780746,1258,8.604857014325717,14082,16.506954493680297,8.353306323184654,18.50843206567312,2796,20.219947305652013,12180,18.010575201207686,19.61846462974357
137,,57600,,57600,31.012871412192183,50.25474458734621,,57600,,57600,27.107294043460854,39.16919659877703,36.24827693411651,4080,68.45933417409931,11075,34.215684609052644,61.74073519770897
138,18.71349490471998,3320,25.055006227157364,12422,14.13455012696015,19.460334515681907,18.086315685974597,2375,19.201010613856056,12743,13.531328633290826,14.35193006094184,19.22047303478557,3410,30.99568990049923,12302,15.657909636790706,24.901623620631156
139,16.49636817009393,3960,18.367227044108475,9894,12.160850611082964,12.636560996571319,15.441405298047513,4185,12.979870512353898,9995,11.900975884478484,8.174833769733894,17.524905816206328,3877,24.041111484474555,9874,13.7219884402583,17.724047999794237
140,,57600,,57600,26.19356593930108,12.189327001857038,,57600,,57600,26.457952979752605,4.876328959752598,,57600,,57600,26.015785321953672,20.16893753956215
141,12.759572467896504,4076,10.331804846801774,16804,12.878124891543152,10.547588263681305,12.250882196026538,4477,6.246282508553108,57600,12.389922216686102,6.480678340143214,13.220531565178206,3869,14.451811244846638,15738,13.286401024959531,14.705553312529702
142,,57600,,57600,26.72097732280264,12.908265546828062,,57600,,57600,26.830608125258124,6.517775162138761,,57600,,57600,26.622117331784736,20.828677059053902
143,17.94681241231254,3608,23.598010628294873,8492,12.444408126813741,16.582398602165668,,57600,,57600,11.652814425381166,11.957035045282112,18.539939391422052,3503,29.313726846247008,8517,14.125200513399037,21.763773965458782
144,,57600,,57600,13.914729204818556,3.897542321642277,,57600,,57600,13.940912463455533,2.4309305229314333,,57600,,57600,13.853760479911529,7.25822044601675
145,,57600,,57600,10.424842611247556,11.390885607336358,,57600,,57600,10.2510996393965,7.773330423152004,,57600,,57600,11.2823439087242,15.261558451109494
146,37.04193241621383,5939,44.192320276673215,16688,36.66801556343834,39.316748761734445,35.318254729695724,6208,32.413627378660095,16856,35.08172906680923,27.67305950046193,38.2788949415181,5885,56.13136412592909,16874,37.854248678405,51.122852581170655
147,,57600,,57600,10.897762722625615,8.106113979346674,,57600,,57600,11.514260381429253,4.8441619810387095,,57600,,57600,10.583968386995153,11.375039514515763
148,18.065817290308175,3576,18.954365206210042,13175,15.089243424862218,16.255895585796978,17.34438231736911,3813,13.308849057041897,14306,15.116267737522108,11.112008277406005,18.710735461267063,3401,24.770778789232708,12830,16.10258987200349,21.709708262236234
149,19.762625856132573,3071,29.182126770108624,15041,18.952358017150758,26.565013229773868,19.646444717793756,2794,23.244967130378996,15467,18.85616165319061,20.730135986890602,19.862930366551055,3068,35.16649092139977,14847,19.22800594747298,32.48403666974616
150,23.546040968773852,1868,26.18451852293269,15202,19.56235187319419,20.493371028319913,22.59151853007782,1053,18.48549415104577,17301,18.687882561847516,13.477086082212963,24.963420555506275,2824,34.25408410082146,14918,21.569081786999064,28.11124847990608
151,35.92419889740087,3590,47.66717735004825,7144,24.509687079903486,32.21636533189114,34.57916673975481,3709,36.332463824564364,7153,23.259413641095477,22.930462642729708,37.155674482170994,3570,59.33609435528003,7268,27.815130588981035,42.54704590607724
152,25.92158607672002,3274,20.70938680309169,4818,18.463052832007122,10.492675455727408,21.892270408144242,2930,10.83381687194445,5152,18.36929175550283,4.965596358542513,29.90687550059829,3219,31.50674635569392,4832,18.699981917258086,17.975054678384552
153,,57600,,57600,24.693166241677304,25.133969599180475,,57600,,57600,24.82411002522518,16.10058883904388,,57600,,57600,27.28468080463324,35.38280057906863
154,13.60958579795006,3319,12.158098461511443,12721,13.528808667539238,11.100520834196189,13.439446802752073,3364,8.147855734232934,13029,13.421453616056212,7.091626094593195,13.778917249949572,3173,16.337647305298233,12319,13.655215568596589,15.248916140188811
155,17.582492102278323,2194,17.485693329228823,5101,14.250557295106589,15.283499036671529,16.62497263595411,1817,11.82424843424613,6195,13.8992351635046,10.166503203058326,18.418864672876794,2194,23.361139873294974,5552,15.656612009655788,20.553429990842176
156,18.89416690485544,4143,24.362980762797193,11142,17.66652771378547,24.2642241739607,18.486587805696686,4284,18.516975692397935,10331,17.03541319372323,18.380369458451057,19.243630134684224,4156,30.276863524587284,11367,18.38168776628534,30.03198686151542
157,36.11931648909514,4521,17.451252052786103,7256,34.64645631399516,15.566085549380162,34.75512923913617,5839,6.381603437571869,8783,34.31061957799264,5.411401712039833,37.334911791777785,4177,29.09411569050191,6709,34.97864640542919,26.550215977064866
158,17.344752258848814,8454,9.04875898282883,23843,17.405925166947895,8.853322248599298,16.689505326768383,57600,3.9359238319784993,57600,16.76690038798209,3.5038406974174308,18.066221655550535,7154,14.833504774031098,19397,18.085399111325657,14.560145775815343
159,,57600,,57600,14.526914634386202,14.505959632311487,,57600,,57600,14.481572169117086,8.94690657754137,23.394259085217698,4483,31.924080333516116,7183,16.68390816258797,21.083029159056323
160,18.385516873174083,3814,13.760636354520514,6382,14.766572327463336,10.6489892922326,17.600830663017803,4269,7.781550561931056,6196,15.443313571093142,5.846305714880998,18.96555318700075,3591,19.556754540534826,5989,14.539996390089527,15.54261607632506
161,15.96823584737787,1049,2.5871237647958054,5629,15.467103205074451,2.6782797550750104,15.717053810040397,885,1.8715722189013064,57600,14.725290798665512,1.2657324536875052,16.62560465937348,1826,7.7162194598871565,5464,16.035297226423268,7.5927716421415425
162,22.494949956344115,8599,34.45607755066247,17021,21.845059435867455,33.15354505367097,20.380163578866032,8434,26.62181138485387,16944,19.65833238109886,25.501059607407555,24.41130622966925,8995,42.67047236817462,17321,23.887008694703113,41.193817092682444
163,32.79990733753617,4493,42.56253000602216,6852,16.843020494862415,21.45437748024773,30.600515200156494,4551,31.639662634066653,6641,16.869335067278996,14.097610322402545,34.665821349658955,4604,53.91483395153792,7176,20.914812015588836,30.487884428153407
164,26.565429246171675,5306,43.1199714213031,7536,22.942726203287762,35.809184654249165,26.14061930982767,4996,34.85770094886351,7143,20.84667885405834,27.92008557455371,27.038216069197787,5861,51.449354889199384,7932,24.79680088771167,43.991434879713154
165,16.97457780554383,4498,17.661918261810584,7618,15.222476401408102,16.46949167190914,,57600,,57600,14.157686180540011,10.968269719878691,18.160427886663655,4504,23.51223210398338,4863,16.615262046274523,21.97373068092378
166,13.439472329925394,2942,7.637695395533555,7824,12.654561331153019,6.367136211291168,13.314761442057346,2484,5.357192191743039,10472,12.898827704080688,3.3758951341236525,13.601660489541189,2605,11.281287607412182,7060,12.547950346206775,10.195805803993096
167,13.599297949029122,2370,11.47586053812688,8560,9.635833572581816,5.983659255602646,12.468486996568913,530,6.79789893353464,10150,9.935753414799834,3.4461075304443227,15.433704418037351,2790,16.93978164991941,8112,9.704005896234449,9.725277771888699
168,,57600,,57600,22.805450353850475,17.436471741492625,,57600,,57600,22.238327612296587,9.968168906454792,,57600,,57600,23.496556109891372,25.28059278521698
169,11.799627546290296,1848,8.451230534352618,11013,10.011973426685742,7.3384732677862985,11.534166049579554,1193,4.724424327390409,17423,10.569822761441955,4.580101767865287,12.250161380196857,3322,12.452099808309327,11741,9.674850588285693,10.708972491913855
170,11.120603966174173,1550,12.706534353404564,3863,8.010537433027423,10.550839740741779,10.288758576405442,1066,9.04481408950545,3880,6.954976178467803,7.2653267261514,11.988705237355518,1626,16.68947875343717,3865,9.431923778138255,13.639971291629962
171,25.045454220677357,5685,39.18808459595568,10426,22.325624685325465,33.30105714494127,,57600,,57600,19.80855344145276,25.443808425634217,26.17024209236392,6204,47.472756835738714,10608,24.447591491992583,41.44678670650811
172,25.58927054581828,2378,28.220642926137202,8845,20.046365930328832,20.8306704401207,24.796374756972384,1530,20.631677228511904,9765,21.09031348583231,14.458017988783155,26.461910812883147,2676,36.2837458909582,8464,20.3038689559759,28.03884848755129
173,19.510113464200828,7460,3.4675350796264013,17204,19.404404691052818,3.908118607891069,19.406170194383208,3105,2.004020226259769,57600,19.331312493784324,1.376059103991878,19.638722701900903,4390,9.33800895126852,16066,19.37840607274447,9.570455263237449
174,,57600,,57600,9.303477339002882,6.604100744708106,12.149756175428791,434,3.8890287504073626,5926,8.512700611012008,3.2710017991418283,13.126450753713172,1668,13.420703773123407,3793,10.39314755865108,10.562269338185459
175,25.58932148841039,2383,26.174355187016886,10178,21.23307031060847,22.531321976499385,24.796375460731085,1530,18.352763322382017,11075,21.316851418968383,15.304986807526873,26.46354288513413,2703,34.3319241220961,9931,22.621999013129866,30.334610823535428
176,18.053222293038644,2716,20.337189180810654,10600,15.389778248474599,16.558043779189006,17.341056512363096,2879,14.778937196106284,11218,15.434969425074527,11.501210196943973,18.689218057577023,2590,26.135289395352828,10311,16.141641314098408,22.037820855679755
177,25.26375365236791,5694,33.939170239286355,8472,22.882242423763643,30.268737114951676,,57600,,57600,21.125230295810823,22.407619047983587,26.252069396468272,6216,42.20982819801659,8963,24.682445423809696,38.422523815251196
178,,57600,,57600,15.916327656011205,15.140577096876171,,57600,,57600,13.575672260915468,8.228321028631399,,57600,,57600,19.77007829386936,23.794146652133477
179,34.908522857800236,4366,41.58157793145101,6611,26.554612943548705,31.829739269739278,29.340631072636256,4243,27.77175804062371,6308,21.837446765320095,20.120382641833004,40.5684767485383,4793,56.71261039484203,7003,33.12180938045201,45.58005742160265
180,,57600,,57600,26.01407459388878,33.47899250285471,,57600,,57600,23.336783967650604,23.582210891802475,,57600,,57600,29.639400942451587,44.238782522965344
181,27.599998986248153,4233,5.0624835480407455,9951,27.296070628944022,4.948378863290571,27.446668842200623,3117,2.3377346060349993,57600,27.270098369661866,1.6018877571478072,27.77566308091089,3377,13.224103569128005,8825,27.100968018542346,12.884525886065603
182,12.145719946635467,1252,5.337425450249981,5592,10.746285031853404,4.974440712807549,11.968339672797939,1069,3.021881464095074,10146,10.706849998841776,2.1136921151961587,12.5281229875296,1787,9.233856264442068,5564,10.885155403406912,8.471611622241085
183,,57600,,57600,12.876406040698697,10.70638731144949,,57600,,57600,12.606652252586585,6.701004362363506,13.576297195501056,2635,13.808532826344802,57600,13.12909979790146,14.403481988982719
184,26.560062317172793,3472,24.7983867207773,6219,14.6819570691911,14.585834996434073,26.116708449443124,3771,17.037484487410893,6286,16.736751288922108,9.061096835514732,26.967195103965636,3332,32.859016695428025,6252,16.70269393868645,21.248376444611168
185,25.55895926567473,3386,36.4590632816029,11663,22.581474255298033,30.31367135710937,24.55174580215764,3373,28.350905012035454,11903,21.37841001146549,22.632196227537648,26.470119222763728,3322,44.78845074978178,11626,24.163428620608883,38.33175435154352
186,13.473255159763085,3430,18.607086038798926,8103,8.248524990259028,11.742128199465867,11.6538472283859,3482,13.559879380162144,8322,6.719007917607456,8.289527600216076,,57600,,57600,10.392056144164627,16.25732582192647
187,,57600,,57600,23.855551131530206,25.598208758357003,,57600,,57600,23.122723632876998,17.731809039354815,,57600,,57600,25.082808646790795,33.74744333394058
188,28.971779476047487,4843,24.99034084308171,6518,23.757711322751305,17.05388787166521,25.364065656124424,5240,15.279814695147834,6396,22.131398863280978,8.651220762476214,32.00578568607399,4740,35.78528339208147,6879,26.22341952157673,27.118589103302114
189,19.53498721940069,2336,5.509308066992375,16669,19.407760405860813,3.085796139917889,19.40929899856424,2021,5.048626071677049,57600,19.215680795852407,2.7515838727645985,19.695473749572216,2916,8.116466979073635,6277,19.194143470397123,4.708271719684916
190,52.52799405371723,9423,48.138635407099585,14881,50.18008265972354,38.152053899680524,50.057680876051876,10437,31.91294521575675,15652,48.90080620922003,23.074752300552376,54.38928414983185,9013,65.73125093732651,15025,51.08607876675107,54.50230963121858
191,26.477907348002034,6337,30.292275448134774,13084,24.717415562053958,26.58501007123577,,57600,,57600,23.635942798807875,18.50974611508937,27.035597286903567,6796,38.60059102501648,13987,25.923522376071645,34.84945351347764
192,22.585959078077195,2909,25.864132026264457,11487,19.83254232456268,20.71740369002994,20.688572443339382,1126,18.058665600112562,12198,18.829893978762556,13.863564649329774,24.483741083656696,3514,34.02021163113791,11239,21.29989434662842,28.273626479227772
193,14.38899816267923,4623,6.561413963430553,10338,12.664096191763846,4.658724325529477,,57600,,57600,12.948178522882785,1.7575412675492856,15.870886963715975,4178,11.909738552710039,7063,12.271036854983493,8.252651397981253
194,32.267590287740134,3700,42.50841710979753,5643,13.841820433389103,17.47606016984753,25.721884192236047,3537,29.133932649736494,5560,9.872746059313116,9.983397377799676,38.63196387779651,4048,57.258450092198,6323,19.988661799337223,27.427224902450206
195,,57600,,57600,32.597417834991674,56.3089841222567,,57600,,57600,29.425417666039166,45.0597758405738,37.573683058561116,5957,78.637261843636,9011,35.218971465301735,67.92128531223466
196,19.104172808532198,2001,3.0291880326639813,57600,18.97650464612471,1.9208250686491795,18.911542630265956,1701,2.970409576911109,57600,18.558372527273832,1.851612325725796,19.363111012037237,2570,4.8555662927571746,9720,19.27455140478969,4.156388518973657
197,25.472723588845966,4200,39.652315616187515,10371,19.757032048942207,31.36019726564531,24.485774535751503,4251,31.507291178482177,10411,17.902378901792105,24.168597284853007,26.38206727779145,4257,47.985637167472724,10451,21.948879274232283,39.0165962343195
198,36.72754035141113,3736,47.60207809513383,9889,27.115090649315974,34.742306267082625,35.14793073994795,3763,35.931255816792,9710,24.04458741173464,24.484953797216292,37.918171451317704,3768,59.45769251147033,9664,30.824205083928618,45.78177018266452
199,16.52882699679661,3041,21.912450246148197,5370,10.82981105631184,13.279463250153341,15.043180192713592,2900,16.313767765185816,5111,8.732884529205265,8.669013313215132,,57600,,57600,13.201469185145783,18.45370759601917
200,37.80936198640021,3097,27.79340520968354,3634,27.63535754504514,17.329397550244565,37.74444507586773,3466,17.03350893634142,3593,31.483345774576932,9.157633665170138,37.942882064773656,2928,39.039650967922384,3754,26.04455769377013,26.765189227695927
201,,57600,,57600,28.628164811714356,21.766911809411653,,57600,,57600,26.10279936390289,11.681371444827562,,57600,,57600,31.016577007852945,32.66770240339822
202,,57600,,57600,16.409334431093257,17.83673363498127,,57600,,57600,16.637168834635446,12.486103230045629,,57600,,57600,17.197794591181534,23.452247622868683
203,,57600,,57600,11.951066190967182,12.459018178232569,,57600,,57600,13.127617966741084,8.142542741405606,,57600,,57600,13.124611893395809,17.36560867033053
204,,57600,,57600,14.361634104845123,12.588531706776266,,57600,,57600,17.30078258039488,6.770944068451627,,57600,,57600,16.974025645645753,20.469596072792015
205,35.26857266479199,10066,28.048349792332203,13355,35.012339964186054,27.533169639513844,33.208040779379374,10699,16.408023102665567,13612,33.087583659600725,16.179088672726422,36.97608067380454,9882,39.84585795505292,13662,36.59063593067518,39.25323331574978
206,31.068273994428424,6838,35.877882238292045,16090,31.16247394571728,32.75571965894284,27.391681782118184,4964,24.761878401651487,57600,27.585167311700474,21.742943737639322,34.215327536566875,6962,47.436115981371906,15254,34.173506101732,44.22176000208064
207,19.150286253359553,2696,21.429996763315145,6579,8.8263275311634,10.219688521169687,17.682431538361726,1067,14.529213637169235,6827,8.75681747450804,6.3867638079806,21.44759355210475,2917,28.89184361504276,6528,11.29771986011508,15.453217239357485
208,,57600,,57600,21.89576298266347,33.09846873582981,,57600,,57600,19.400926261473373,25.312071815534708,,57600,,57600,24.108413128051666,41.20203264078261
209,,57600,,57600,8.087177012644887,1.455602957161389,,57600,,57600,6.832642637636283,1.0398496231727563,,57600,,57600,9.140004431320122,4.445382263509387
210,26.446837688804834,4343,37.378554046597415,7698,17.557109300634437,24.64041061365944,19.996835366658914,4067,25.26618514579063,7588,12.433323336632085,15.656962816701707,33.55356459012347,4787,51.44102984647864,7892,24.344472660826554,36.46999250029372
211,18.40087675647925,2976,22.079391852764232,4065,8.306693413892063,9.40043458452682,16.24864949715193,2891,15.25427495095066,3770,7.85793640932647,5.512195734284077,20.533478022959258,3265,29.463218404311775,4388,11.181157731386094,14.917405840451977
212,46.38431575227035,6127,40.89167901773555,9494,36.314583362471865,23.24910465444387,43.66247437365261,6602,26.156783939350518,9585,38.16535103451195,12.768081622984255,49.06574884717889,6013,56.87624924292163,9805,35.826442386057906,36.37109869041284
213,,57600,,57600,18.986858731773665,1.9115698293969103,,57600,,57600,18.78162963102882,1.8472709007196073,,57600,,57600,19.135924016901157,4.043303077626206
214,19.275922178540156,3606,24.21244903982172,9759,11.774876799365018,14.482725837648957,17.682430790350764,1067,17.142262509316595,10204,10.629746508801233,9.475685823315871,21.78283611792324,3863,31.90995267063866,9690,14.597212182507604,20.728708978265004
215,,57600,,57600,10.876498644697435,11.026493217986399,,57600,,57600,11.752180769358915,7.195840294346397,,57600,,57600,11.935066477698555,15.604815614016175
216,15.200278964034524,376,11.653877901055594,5144,9.995087199175316,5.93416640703947,14.944923880086279,318,6.130319318287846,5960,9.408750352277238,2.9194748138317976,17.89054720074344,1881,18.66564360423189,4873,11.202836243330012,10.803491654472921
217,22.970949014818217,1377,15.759190713419159,6964,16.896756210668727,10.706000988046881,22.145121719944242,902,8.566558590799673,7859,17.517209150397647,5.394720043815212,24.49288003605328,2077,23.60940618056054,6814,16.682810157638173,17.200113929631698
218,16.369406070859966,5270,11.868645463532431,7339,13.017625375663286,7.696053280092201,14.326747558006645,5901,5.512252858754849,7893,13.114254741796884,3.765899854516462,18.836336611359087,5198,19.013547160491115,7404,13.285808707603309,12.944278132065662
219,,57600,,57600,23.907729467791768,37.16995329831993,,57600,,57600,21.963044930071717,29.121336688671505,27.329349974836347,3818,51.721127075747106,8602,25.5160830239888,45.4152279687539
220,16.456145262683478,3776,10.886424743450931,6979,13.899057148328623,10.166312362690803,15.463801928776888,4149,5.684838386812885,7551,14.013509119418543,5.463352524620149,17.41775740288722,3599,16.377830298888085,6524,14.250401417912272,15.283025134236013
221,13.439451556003235,3223,11.875621967300674,16578,13.15922789055864,10.645236370081605,13.315150267019007,2477,7.995293890917054,17511,13.187116006319357,6.813785599316688,13.609140857051898,3207,15.9994002957433,15818,13.194386991227404,14.678045428586742
222,23.453754363035188,5306,27.05545252912168,15276,20.38862204053531,21.438287349903902,21.93565804802141,5534,19.239208159151573,15795,19.861451279588792,14.466670031333976,24.943481911346623,5244,35.18780751255436,15226,21.782562435752908,29.030697527119997
223,38.346845394734835,5713,62.59794486487037,11578,32.575212565771835,51.67725295311111,38.12334556128368,5786,50.827110071964015,11316,30.07311212975155,40.52199084304915,38.64120773044421,5964,74.99230059736203,11994,34.976568511086114,63.268220988481275
224,,57600,,57600,9.832477866441664,6.679117808343548,,57600,,57600,9.023387312527746,3.533043668922474,,57600,,57600,10.887072068602265,11.372368838865398
225,37.11423422096576,7219,18.5907523626244,8305,32.05840744468401,10.75365489754165,36.124677758635414,9093,8.963874159989459,9112,34.30091895733244,4.038932162609413,37.82588137053706,6603,29.975908062981077,8559,29.729141966643482,20.02584938683441
226,27.549752966705526,12705,33.383491765324194,22029,27.38571867937047,29.830601096958674,27.233937038000647,13244,24.965441787463774,22438,27.083010569418178,21.48855186288644,27.830525284218538,12630,41.88121615910015,22194,27.648046809398494,38.23610292834938
227,,57600,,57600,8.185126552474998,7.579571512572841,14.593148471472347,1102,10.471252854454193,5352,9.519526802947823,4.624059042048813,17.20716190477907,2082,21.463823713847447,4793,9.11010818079211,11.431169881617436
228,25.28716322221669,4964,17.74757328981289,4861,20.980047940009385,14.411807260403378,24.957057984896977,5622,10.259029860259446,4643,22.246582426176403,7.966042289839734,25.592138795885575,4696,25.46382044956458,4958,20.605258742889788,21.825718958008537
229,,57600,,57600,4.928976031616344,4.59371643035125,,57600,,57600,4.68414110399344,2.963599628296265,,57600,,57600,5.681421039192102,7.07931448047502
230,37.561138576615505,2826,45.40367547046935,5048,26.8277186800303,34.80126625008296,37.47375943135722,3020,34.87022919358964,5058,24.97871828644827,25.201918398572346,37.729857868272084,2753,56.513000910807754,5133,29.51753160725994,45.30302959747123
231,12.775418311320038,2354,10.703268774408158,8581,10.084734790672996,7.59079935108376,12.370167068541292,1513,7.1242194703315675,9461,10.534632709603855,4.508731239905117,13.216229319500997,2690,14.7265742904017,8338,10.381700761255175,11.283849495634882
232,19.304001287381226,4219,11.691625369390977,9974,16.482499192112797,6.603026077181269,17.682436556216956,1067,6.537593308487274,14195,15.838336327283784,3.3848113750114663,21.837937052006026,4357,19.04474357271191,9530,17.282293504485466,12.571149218244827
233,26.20288230787564,2557,33.200129038265686,9287,19.884748313640188,26.07778669943326,25.141400456377212,1845,25.02869557248667,9540,18.02494704944135,18.69505454486665,27.052944804869085,2654,41.50872563933301,9157,22.328510438308882,33.92707879931562
234,39.70402441073089,4557,37.05880237934062,8103,22.803752223252758,19.09571342744711,36.33596090534288,4844,23.687585172874336,8482,26.07998938063153,11.00306687402528,43.31510035720827,4517,51.9087048995018,8154,24.18010213625584,29.541512473082378
235,35.89378956356134,7474,37.70934781647027,10720,28.34912932758111,27.70151521289465,29.08872263798436,7803,23.254710914933852,10925,24.756619362468285,16.28942194531932,42.250121401262355,7435,53.33328276903122,10898,33.10825052171623,41.31587752999522
236,18.020407559930675,4334,22.61271325100452,8759,7.47728734330407,9.581155756974155,17.326647968072308,4500,17.064619724128193,8990,8.100195049389512,6.563799341704481,18.645123863888756,4213,28.427326847549267,8775,9.112769098550629,13.419820689528507
237,24.946439430829386,5437,26.538437105959915,15344,22.324780525968308,23.819019479816433,23.46105596713909,5792,18.482077597151587,16053,21.482379119155112,16.201646400252443,26.165597394557864,5243,34.84852708018738,15120,23.8801373323997,31.824748968765206
238,24.317636656703797,3972,38.65392541923454,8108,21.08423375319596,32.14648489031228,22.422402347496487,3939,30.525233208541138,8013,18.753825591406155,24.52140765005322,25.813808853785076,4105,46.9768757816855,8283,23.374882523923574,40.1465938469825
239,23.434272632377343,3054,19.09006380394048,6003,16.180502954148707,7.737028634697992,21.877348581484796,753,11.014465631715055,6925,17.338426681202947,4.425615902512945,26.891917877255565,3063,28.935583363817116,5793,15.1636338754342,13.387004626600984
240,12.251254948421376,5130,6.251082320228775,57600,12.392739204476527,6.483914305251787,11.79933061119911,1851,2.8314750142748153,57600,11.95097792403682,2.772602430616587,12.759723367100406,4063,10.333636983325789,12388,12.879516503672988,10.548257082248327
241,13.401174966105685,57600,18.57747452512409,57600,13.478886025437532,18.778094201596048,13.11884588926874,57600,14.386835397499055,18141,13.207580201381731,14.606743396312552,13.671892989271683,8484,22.83735458231631,57600,13.733996880140339,22.98556612188014
242,13.822890303624675,2332,1.810856037813906,57600,13.819219045941082,1.202056716942721,13.73189802784033,2020,1.8062743013579592,57600,13.656944654684366,1.1965668429425165,13.93334868817226,2879,2.586651830982021,5400,13.906819277658172,3.1384088869015585
243,19.10417279503423,2001,3.029188145881804,57600,18.97650464612471,1.9208250686491795,18.911542630265956,1701,2.970409676310311,57600,18.558372527273832,1.851612325725796,19.36314339578361,2573,4.9264582633108205,6766,19.27455140478969,4.156388518973657
244,37.81786598185093,6914,29.158299197264313,7451,35.84333472156138,27.24747630166162,37.12640742293488,7729,17.55592222571005,7302,35.80166405506759,16.11548416465898,38.2908069121901,6578,40.98488327335571,7723,36.01551426505629,38.733728618146564
245,18.512702412803236,4759,24.605904260290075,14133,17.63998926570781,24.4075138942286,18.125802033610128,4895,18.86982169035477,14453,17.1959781390955,18.611892582272304,18.93956016047612,4766,30.456756797334336,14110,18.25742156071533,30.118477343249154
246,18.04399897989562,5076,23.947816574772176,14515,14.429708230282756,19.583033112261532,17.333632662931834,5073,18.228872433914262,14882,13.72866116053821,14.47388352401704,18.683592827238755,5038,29.79977019790445,14451,15.822048156117106,25.095196193704723
247,,57600,,57600,13.498215812428882,10.202532512768983,,57600,,57600,13.448130403768843,5.758206354282976,17.516547600021312,4191,19.735427562722023,10629,14.389120946640134,15.338923686693718
248,,57600,,57600,53.87950711273599,57.85178836882249,,57600,,57600,52.93816667565411,40.8417744728132,,57600,,57600,54.821007286346386,76.95400389623981
249,24.54349230254884,6347,21.245105386002407,10347,18.04047971750414,12.44402585741183,,57600,,57600,19.05472806881525,6.855764690146515,,57600,,57600,18.48713530666403,19.27891327820099
